City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
125,easton,40.6884,-75.2207,70.65,83,0,0.0,US,2023-08-21 04:20:19
126,newman,37.3138,-121.0208,80.58,71,100,8.57,US,2023-08-21 04:24:15
127,vorgashor,67.5833,63.95,47.88,71,95,7.0,RU,2023-08-21 04:24:16
128,kedrovyy,56.1667,91.8167,64.87,77,75,4.54,RU,2023-08-21 04:24:16
129,hobyo,5.3505,48.5268,78.28,83,76,19.95,SO,2023-08-21 04:24:16
130,kingston,17.997,-76.7936,85.15,90,20,6.91,JM,2023-08-21 04:24:16
131,kuta,-8.7233,115.1723,82.35,74,20,16.11,ID,2023-08-21 04:24:16
132,mitu,1.1983,-70.1733,73.31,96,36,0.29,CO,2023-08-21 04:24:16
133,aasiaat,68.7098,-52.8699,39.34,98,92,7.76,GL,2023-08-21 04:24:16
134,olyokminsk,60.3736,120.4264,68.47,46,11,8.46,RU,2023-08-21 04:24:17
135,yarmouth,41.7057,-70.2286,71.01,83,0,8.05,US,2023-08-21 04:21:49
136,tarauaca,-8.1614,-70.7656,77.77,70,37,2.44,BR,2023-08-21 04:24:17
137,pirenopolis,-15.8525,-48.9592,63.09,64,13,5.53,BR,2023-08-21 04:24:17
138,la passe,45.5549,-0.8967,72.01,59,5,10.07,FR,2023-08-21 04:24:17
139,las tablas,7.7667,-80.2833,79.18,99,100,2.91,PA,2023-08-21 04:24:18
140,janakpur,26.7183,85.9065,84.51,75,100,4.92,NP,2023-08-21 04:24:18
141,azemmour,33.2895,-8.3425,73.02,87,14,11.32,MA,2023-08-21 04:24:19
142,santiago de cao,-7.9589,-79.2392,68.13,88,29,6.91,PE,2023-08-21 04:24:19
143,massenya,11.4039,16.1705,74.34,84,100,0.94,TD,2023-08-21 04:24:19
144,vila franca do campo,37.7167,-25.4333,73.81,94,100,5.41,PT,2023-08-21 04:24:19
145,taoudenni,22.6783,-3.9836,95.92,21,4,11.77,ML,2023-08-21 04:24:19
146,guiyang,26.5833,106.7167,82.89,61,40,4.47,CN,2023-08-21 04:24:20
147,cabo san lucas,22.8909,-109.9124,83.52,79,100,3.0,MX,2023-08-21 04:24:20
148,fort bragg,35.139,-79.006,81.18,83,0,5.75,US,2023-08-21 04:24:20
149,lebu,-37.6167,-73.65,54.79,97,100,17.36,CL,2023-08-21 04:24:20
150,tralee,52.2704,-9.7026,56.28,95,7,7.16,IE,2023-08-21 04:24:20
151,manokwari,-0.8667,134.0833,82.87,73,75,7.16,ID,2023-08-21 04:24:20
152,dem'yanovo,60.3511,47.0842,49.1,73,98,5.7,RU,2023-08-21 04:24:21
153,betio village,1.358,172.9211,82.44,71,67,9.8,KI,2023-08-21 04:24:21
154,inhambane,-23.865,35.3833,71.58,88,20,9.22,MZ,2023-08-21 04:24:21
155,puerto armuelles,8.2833,-82.8667,77.09,87,100,4.0,PA,2023-08-21 04:24:21
156,shohimardon,39.9839,71.8028,77.77,21,0,4.97,UZ,2023-08-21 04:24:21
157,garoua boulai,5.8833,14.55,63.55,95,100,2.55,CM,2023-08-21 04:24:21
158,bay roberts,47.5999,-53.2648,70.05,98,100,5.01,CA,2023-08-21 04:24:22
159,magadan,59.5667,150.8,58.53,89,100,8.48,RU,2023-08-21 04:24:22
160,kuhdasht,33.535,47.6061,83.08,19,0,2.86,IR,2023-08-21 04:24:22
161,motueka,-41.1333,173.0167,63.1,55,22,1.83,NZ,2023-08-21 04:24:22
162,bandarban,22.1965,92.2262,83.91,84,100,1.95,BD,2023-08-21 04:24:22
163,rio grande,-32.035,-52.0986,53.71,76,82,6.78,BR,2023-08-21 04:24:23
164,fale old settlement,-9.3852,-171.2468,83.14,78,92,19.84,TK,2023-08-21 04:24:23
165,chyorny yar,48.0624,46.1091,86.09,21,81,1.81,RU,2023-08-21 04:24:23
166,chibougamau,49.9168,-74.3659,51.42,82,100,11.5,CA,2023-08-21 04:24:23
167,stevensville,38.9807,-76.3144,78.78,83,0,4.61,US,2023-08-21 04:24:23
168,talnakh,69.4865,88.3972,60.21,80,100,4.45,RU,2023-08-21 04:24:24
169,urengoy,65.9667,78.3667,54.19,59,93,7.63,RU,2023-08-21 04:24:24
170,klyuchi,52.2667,79.1667,64.89,68,98,5.66,RU,2023-08-21 04:24:25
171,flying fish cove,-10.4217,105.6791,80.28,78,100,16.11,CX,2023-08-21 04:24:25
172,kerikeri,-35.2268,173.9474,54.91,83,9,3.0,NZ,2023-08-21 04:23:22
173,sale,34.0389,-6.8166,79.63,94,96,0.0,MA,2023-08-21 04:24:25
174,anadyr,64.75,177.4833,55.9,43,20,6.71,RU,2023-08-21 04:24:25
175,quellon,-43.1167,-73.6167,50.25,87,100,11.5,CL,2023-08-21 04:24:26
176,cidreira,-30.1811,-50.2056,59.41,87,28,4.29,BR,2023-08-21 04:24:26
177,baturaja,-4.1333,104.1667,88.2,55,57,5.53,ID,2023-08-21 04:24:26
178,illizi,26.4833,8.4667,82.2,19,6,11.36,DZ,2023-08-21 04:24:27
179,aoulef,26.9667,1.0833,89.76,20,18,9.13,DZ,2023-08-21 04:24:27
180,wailua homesteads,22.0669,-159.378,82.83,77,20,13.8,US,2023-08-21 04:24:27
181,severo-yeniseyskiy,60.3725,93.0408,55.71,80,100,2.98,RU,2023-08-21 04:24:27
182,carrizo springs,28.5219,-99.8606,92.01,38,0,13.33,US,2023-08-21 04:24:27
183,hermanus,-34.4187,19.2345,52.81,80,77,27.96,ZA,2023-08-21 04:24:27
184,severobaykal'sk,55.65,109.3167,52.41,86,100,1.92,RU,2023-08-21 04:24:28
185,happy valley-goose bay,53.3168,-60.3315,64.71,72,75,6.91,CA,2023-08-21 04:24:28
186,mount gambier,-37.8333,140.7667,57.9,79,99,9.35,AU,2023-08-21 04:24:28
